Date,Time,Latitude,Longitude,Heading,Speed (kn),Port
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
2023-08-01,15:50,51.80392,1.02267,329.2,0.0,"Brightlingsea, United Kingdom (UK)"
